po_number,item_number,material_id,material_description,plant,storage_location,order_qty,uom,net_price,price_unit,item_value,delivery_date,item_category,account_assignment_category,deletion_flag,delivery_completed_flag,invoice_receipt_flag,goods_receipt_flag
4500000041,00030,M500236,Harness Lite-177,AUS1,0001,1000,M,72.35,1,72348.79,2026-05-10,SUBCON,F,N,N,Y,Y
4500000042,00010,M500271,Label Set B-345,MTY1,0001,2000,EA,4.88,1,9759.83,2026-07-07,CONSIGNMENT,K,N,N,Y,Y
4500000042,00020,M500071,Standoff A-535,MTY1,0001,300,EA,30.74,1,9220.71,2026-06-02,SUBCON,F,N,Y,Y,Y
4500000042,00030,M500190,Label Set B-913,AUS1,0001,3000,EA,6.72,1,20150.10,2026-06-08,STANDARD,F,N,N,Y,Y
4500000043,00010,M500062,Switch Lite-780,KCH1,0001,1000,EA,12.34,1,12343.11,2026-04-26,CONSIGNMENT,K,N,N,Y,Y
4500000043,00020,M500187,Label Set X-316,DAL1,0001,2000,EA,1.74,1,3480.87,2026-04-24,STANDARD,F,N,N,Y,Y
4500000043,00030,M500102,Harness Pro-772,DAL1,0002,40,M,199.54,1,7981.70,2026-04-19,STANDARD,K,N,N,N,Y
4500000043,00040,M500100,Power Cable X-461,KCH1,0001,50,EA,11.06,1,553.21,2026-05-18,SUBCON,K,N,N,Y,Y
4500000044,00010,M500271,Label Set B-345,MTY1,QI01,80,EA,3.40,1,272.18,2026-03-23,SUBCON,F,N,N,Y,N
4500000045,00010,M500247,MOSFET A-754,MTY1,BLK1,250,EA,38.71,1,9678.64,2026-03-31,STANDARD,K,N,N,N,Y
4500000045,00020,M500117,Label Set Pro-456,MTY1,0001,2000,EA,27.57,1,55142.29,2026-03-10,SUBCON,F,N,N,Y,Y
4500000046,00010,M500106,Signal Cable Pro-190,KCH1,0001,300,EA,2.85,1,854.28,2026-05-23,STANDARD,K,Y,N,Y,Y
4500000046,00020,M500082,Switch Pro-475,MTY1,QI01,20,EA,16.25,1,324.94,2026-04-06,STANDARD,,N,N,Y,N
4500000046,00030,M500042,Fan Module Pro-723,DAL1,0001,30,EA,8.35,1,250.60,2026-06-15,STANDARD,K,N,N,Y,Y
4500000046,00040,M500038,Power Board Lite-502,KCH1,0001,2000,EA,66.20,1,132391.19,2026-06-13,CONSIGNMENT,K,N,N,Y,Y
4500000046,00050,M500131,Memory Chip A-219,DAL1,0001,1000,EA,6.27,1,6270.12,2026-04-05,CONSIGNMENT,F,N,N,Y,Y
4500000046,00060,M500112,Power IC A-125,DAL1,0001,500,EA,52.94,1,26470.29,2026-06-11,SUBCON,F,N,N,Y,Y
4500000046,00070,M500286,Connector A-824,KCH1,0002,100,EA,4.63,1,462.84,2026-05-12,SUBCON,K,N,N,Y,Y
4500000047,00010,M500187,Label Set X-316,AUS1,0001,150,EA,2.71,1,406.97,2026-04-20,STANDARD,K,Y,Y,Y,Y
4500000047,00020,M500225,Harness C-849,AUS1,0001,1500,M,16.81,1,25210.35,2026-03-26,STANDARD,F,N,N,Y,Y
4500000048,00010,M500120,Carton Lite-449,AUS1,0002,750,EA,3.84,1,2876.39,2026-07-06,CONSIGNMENT,K,N,N,Y,Y
4500000048,00020,M500085,Power Cable Pro-678,AUS1,0002,3000,M,12.41,1,37243.46,2026-06-15,SUBCON,F,N,N,Y,Y
4500000048,00030,M500261,Standoff Pro-852,DAL1,QI01,300,EA,21.80,1,6540.68,2026-07-23,CONSIGNMENT,K,N,N,N,Y
4500000048,00040,M500135,Interface PCB Pro-696,DAL1,QI01,20,EA,2.29,1,45.89,2026-05-17,CONSIGNMENT,,N,N,Y,Y
4500000049,00010,M500234,Fan Module X-105,PHX1,0001,500,EA,11.48,1,5741.73,2026-04-15,STANDARD,,N,N,N,N
4500000049,00020,M500033,Motor Assembly Pro-624,KCH1,0001,300,EA,6.25,1,1876.05,2026-05-31,CONSIGNMENT,K,N,N,Y,Y
4500000049,00030,M500004,Power Cable Pro-326,AUS1,REC1,1000,M,31.91,1,31907.84,2026-03-26,SUBCON,K,N,N,Y,Y
4500000050,00010,M500184,Bracket Lite-940,KCH1,0001,80,EA,23.44,1,1875.59,2026-04-30,STANDARD,K,N,N,Y,N
4500000050,00020,M500158,Label Set B-375,AUS1,REC1,50,EA,10.74,1,537.21,2026-06-03,CONSIGNMENT,K,N,N,Y,Y
4500000050,00030,M500152,Signal Cable X-451,DAL1,0002,40,EA,18.95,1,758.05,2026-06-28,SUBCON,,N,N,Y,Y
4500000050,00040,M500080,Foam Insert A-372,AUS1,0002,20,EA,7.50,1,150.06,2026-05-15,STANDARD,,N,N,Y,Y
4500000050,00050,M500282,Power Cable B-763,PHX1,0001,200,EA,6.68,1,1336.15,2026-05-12,STANDARD,K,N,Y,Y,Y
4500000050,00060,M500244,Ribbon Cable B-554,PHX1,0001,1500,M,1.29,1,1938.96,2026-05-08,CONSIGNMENT,F,N,N,Y,N
4500000051,00010,M500272,Connector B-872,PHX1,QI01,10,EA,16.10,1,160.96,2026-03-17,CONSIGNMENT,,N,Y,Y,N
4500000052,00010,M500045,Gloves X-975,PHX1,0001,1500,EA,4.87,1,7305.04,2026-05-18,CONSIGNMENT,K,N,N,Y,Y
4500000052,00020,M500221,MOSFET X-455,KCH1,0001,1000,EA,13.91,1,13907.62,2026-03-31,SUBCON,K,N,N,Y,Y
4500000052,00030,M500036,Power IC Lite-928,MTY1,REC1,1000,EA,1.17,1,1172.08,2026-04-04,SUBCON,K,N,N,Y,Y
4500000052,00040,M500068,Driver IC X-337,PHX1,REC1,250,EA,4.51,1,1126.39,2026-06-23,STANDARD,K,N,N,Y,Y
4500000052,00050,M500191,Fan Module C-932,KCH1,0002,2000,EA,8.21,1,16417.02,2026-05-09,STANDARD,,N,Y,Y,Y
4500000052,00060,M500240,Power Board A-529,PHX1,0001,150,EA,4.32,1,647.42,2026-05-02,STANDARD,F,N,N,Y,Y
4500000052,00070,M500201,Relay A-972,PHX1,BLK1,80,EA,5.42,1,433.24,2026-05-25,SUBCON,F,N,Y,N,Y
4500000053,00010,M500159,Nut B-469,DAL1,0001,1000,EA,2.24,1,2240.73,2026-03-03,STANDARD,F,N,N,Y,Y
4500000053,00020,M500065,Memory Chip Pro-402,PHX1,0001,30,EA,9.64,1,289.10,2026-03-23,SUBCON,,N,Y,Y,Y
4500000053,00030,M500275,Foam Insert B-944,AUS1,0001,1000,EA,13.11,1,13114.71,2026-03-09,CONSIGNMENT,,N,N,Y,Y
4500000053,00040,M500158,Label Set B-375,MTY1,0002,40,EA,7.75,1,310.05,2026-05-07,CONSIGNMENT,K,N,Y,Y,Y
4500000053,00050,M500235,Driver IC Lite-523,PHX1,QI01,250,EA,5.21,1,1301.85,2026-04-24,SUBCON,K,N,Y,Y,Y
4500000053,00060,M500090,Carton Pro-211,AUS1,0001,500,EA,4.54,1,2268.15,2026-04-19,SUBCON,F,N,Y,Y,Y
4500000053,00070,M500130,Switch C-701,AUS1,QI01,50,EA,5.24,1,262.05,2026-04-01,STANDARD,K,N,N,Y,Y
4500000054,00010,M500088,Interface PCB B-613,DAL1,REC1,60,EA,4.45,1,267.23,2026-05-01,STANDARD,,N,Y,Y,Y
4500000054,00020,M500037,Fan Module X-271,PHX1,0001,2000,EA,1.12,1,2247.05,2026-06-17,SUBCON,K,N,N,Y,Y
4500000054,00030,M500033,Motor Assembly Pro-624,KCH1,0001,200,EA,4.78,1,955.53,2026-06-05,STANDARD,K,N,N,Y,Y
4500000054,00040,M500203,Screw B-309,MTY1,0001,40,EA,13.75,1,550.10,2026-06-05,STANDARD,F,Y,N,Y,Y
4500000054,00050,M500088,Interface PCB B-613,DAL1,0001,200,EA,6.98,1,1395.69,2026-05-08,STANDARD,,N,N,Y,Y
4500000054,00060,M500113,Mount Plate C-495,DAL1,0002,10,EA,18.43,1,184.33,2026-07-01,CONSIGNMENT,,N,N,Y,Y
4500000055,00010,M500264,Microcontroller A-821,DAL1,REC1,150,EA,1.82,1,272.47,2026-07-21,SUBCON,K,N,N,Y,Y
4500000055,00020,M500228,Harness Pro-684,AUS1,0001,40,EA,22.03,1,881.12,2026-06-03,SUBCON,F,N,Y,Y,Y
4500000055,00030,M500220,Connector Lite-864,PHX1,0001,60,EA,23.70,1,1422.12,2026-05-19,CONSIGNMENT,F,N,N,Y,Y
4500000055,00040,M500103,Foam Insert Pro-758,DAL1,0002,50,EA,4.83,1,241.37,2026-06-09,CONSIGNMENT,F,N,N,N,Y
4500000055,00050,M500158,Label Set B-375,DAL1,0002,150,EA,10.40,1,1559.62,2026-05-26,SUBCON,,N,N,Y,Y
4500000056,00010,M500275,Foam Insert B-944,AUS1,REC1,2000,EA,13.19,1,26370.39,2026-04-19,STANDARD,K,N,N,Y,Y
4500000056,00020,M500296,MOSFET X-181,KCH1,0001,40,EA,2.18,1,87.22,2026-04-13,CONSIGNMENT,F,N,N,N,Y
4500000057,00010,M500233,Fan Module A-874,AUS1,0002,500,EA,0.57,1,283.55,2026-05-08,STANDARD,,N,N,Y,Y
4500000057,00020,M500006,Power Cable X-711,KCH1,0001,4000,EA,33.67,1,134689.75,2026-04-23,STANDARD,F,N,Y,Y,Y
4500000057,00030,M500019,Screw A-756,KCH1,0001,1500,EA,8.61,1,12912.99,2026-06-09,CONSIGNMENT,K,N,N,Y,Y
4500000057,00040,M500265,Voltage Regulator C-874,PHX1,REC1,1000,EA,15.14,1,15138.26,2026-05-08,SUBCON,F,N,N,Y,Y
4500000057,00050,M500286,Connector A-824,KCH1,REC1,150,EA,5.32,1,798.53,2026-04-13,STANDARD,F,N,N,Y,Y
4500000057,00060,M500075,Motor Assembly A-614,AUS1,0002,20,EA,8.87,1,177.32,2026-04-07,CONSIGNMENT,,N,N,Y,Y
4500000057,00070,M500152,Signal Cable X-451,PHX1,0001,20,EA,15.49,1,309.75,2026-04-16,STANDARD,F,N,Y,Y,Y
4500000058,00010,M500204,Driver IC X-812,AUS1,0001,2000,EA,77.77,1,155549.19,2026-06-19,CONSIGNMENT,F,N,N,Y,Y
4500000058,00020,M500182,Sensor IC X-588,MTY1,0001,100,EA,24.78,1,2477.75,2026-05-05,SUBCON,F,Y,N,Y,Y
4500000058,00030,M500276,Harness B-124,KCH1,0001,200,M,8.24,1,1648.53,2026-06-14,CONSIGNMENT,K,N,N,Y,Y
4500000059,00010,M500217,Power IC Lite-672,PHX1,0002,1000,EA,43.25,1,43252.66,2026-07-08,SUBCON,F,N,N,Y,Y
4500000059,00020,M500079,Memory Chip X-406,AUS1,0001,1000,EA,8.88,1,8876.45,2026-07-07,STANDARD,,N,N,Y,Y
4500000059,00030,M500234,Fan Module X-105,AUS1,BLK1,400,EA,12.67,1,5069.09,2026-06-12,CONSIGNMENT,K,N,N,Y,Y
4500000059,00040,M500030,Power Board C-420,PHX1,0001,500,EA,57.43,1,28714.39,2026-08-04,SUBCON,,N,N,Y,Y
4500000059,00050,M500172,RF Board B-427,DAL1,0002,150,EA,6.02,1,903.40,2026-08-19,SUBCON,K,N,N,Y,Y
4500000059,00060,M500047,Screw C-821,PHX1,0001,4000,EA,21.39,1,85560.35,2026-07-20,CONSIGNMENT,F,N,Y,Y,Y
4500000059,00070,M500142,Control Board Lite-794,AUS1,0002,50,EA,29.06,1,1452.94,2026-06-28,CONSIGNMENT,K,N,N,Y,Y
4500000060,00010,M500202,Motor Assembly B-188,DAL1,0001,3000,EA,29.82,1,89471.33,2026-02-22,STANDARD,K,N,Y,Y,Y
4500000061,00010,M500076,Power Board Pro-234,AUS1,0002,200,EA,20.69,1,4137.34,2026-03-11,STANDARD,K,N,N,Y,N
4500000061,00020,M500296,MOSFET X-181,AUS1,QI01,150,EA,2.16,1,324.68,2026-04-02,STANDARD,F,N,Y,N,Y
4500000061,00030,M500152,Signal Cable X-451,MTY1,0001,300,EA,12.07,1,3622.25,2026-02-14,STANDARD,F,N,N,Y,Y
4500000061,00040,M500207,Tool Bit B-364,DAL1,0002,10,EA,8.56,1,85.59,2026-03-09,CONSIGNMENT,K,N,N,Y,Y
4500000061,00050,M500169,Label Set A-532,PHX1,QI01,750,EA,28.63,1,21470.04,2026-04-22,SUBCON,,N,N,Y,Y
4500000061,00060,M500300,Foam Insert X-660,DAL1,QI01,100,EA,4.81,1,481.05,2026-04-20,SUBCON,,N,N,Y,Y
4500000061,00070,M500239,Relay C-469,PHX1,0001,60,EA,1.07,1,64.09,2026-03-17,SUBCON,F,N,Y,Y,Y
4500000062,00010,M500199,Sensor IC Lite-623,MTY1,0002,500,EA,14.92,1,7460.86,2026-06-09,CONSIGNMENT,F,N,N,Y,Y
4500000062,00020,M500128,Fan Module X-743,AUS1,0001,500,EA,16.71,1,8354.25,2026-06-02,SUBCON,F,N,N,Y,Y
4500000062,00030,M500128,Fan Module X-743,AUS1,0001,40,EA,14.53,1,581.15,2026-08-17,STANDARD,F,N,N,Y,Y
4500000062,00040,M500021,Relay A-240,KCH1,QI01,500,EA,6.24,1,3121.74,2026-08-17,SUBCON,F,N,N,Y,Y
4500000062,00050,M500294,Heat Sink B-500,AUS1,REC1,30,EA,2.06,1,61.80,2026-07-10,CONSIGNMENT,K,N,N,Y,Y
4500000062,00060,M500144,Signal Cable B-985,PHX1,0001,300,M,21.59,1,6477.50,2026-07-05,STANDARD,,N,N,Y,Y
4500000062,00070,M500160,Bracket C-492,AUS1,REC1,250,EA,12.40,1,3098.95,2026-07-15,CONSIGNMENT,K,N,N,Y,Y
4500000063,00010,M500123,Sensor IC C-816,DAL1,QI01,250,EA,15.42,1,3855.11,2026-08-17,SUBCON,K,Y,Y,Y,Y
4500000063,00020,M500163,Ribbon Cable X-537,DAL1,0001,150,M,9.97,1,1494.89,2026-06-10,STANDARD,F,N,N,Y,Y
4500000063,00030,M500028,Carton B-615,DAL1,0002,1000,EA,14.96,1,14964.57,2026-06-18,CONSIGNMENT,K,N,N,Y,Y
4500000063,00040,M500030,Power Board C-420,PHX1,QI01,2000,EA,47.54,1,95076.81,2026-08-19,SUBCON,K,N,N,Y,N
4500000063,00050,M500117,Label Set Pro-456,PHX1,0002,40,EA,25.88,1,1035.20,2026-05-29,SUBCON,F,N,N,Y,Y
4500000063,00060,M500203,Screw B-309,MTY1,0001,100,EA,17.31,1,1731.27,2026-06-18,CONSIGNMENT,F,Y,N,Y,Y
4500000063,00070,M500020,Voltage Regulator X-627,PHX1,0002,100,EA,6.52,1,651.56,2026-08-19,SUBCON,K,N,N,Y,Y
4500000064,00010,M500079,Memory Chip X-406,DAL1,0001,30,EA,8.31,1,249.42,2026-06-27,STANDARD,F,N,Y,Y,Y
4500000064,00020,M500035,Motor Assembly Lite-612,KCH1,0001,500,EA,14.32,1,7157.80,2026-08-01,CONSIGNMENT,,N,N,Y,Y
4500000064,00030,M500180,Control Board C-213,PHX1,REC1,3000,EA,114.42,1,343249.92,2026-07-04,SUBCON,K,N,N,Y,Y
4500000064,00040,M500117,Label Set Pro-456,DAL1,0002,1000,EA,31.98,1,31976.75,2026-07-21,CONSIGNMENT,F,N,N,N,N
4500000064,00050,M500057,Sensor IC C-737,PHX1,0001,1000,EA,1.28,1,1277.92,2026-06-12,SUBCON,,N,N,Y,Y
4500000064,00060,M500026,Relay X-235,AUS1,0002,30,EA,17.49,1,524.80,2026-08-07,STANDARD,K,N,N,Y,Y
4500000065,00010,M500037,Fan Module X-271,PHX1,0001,50,EA,1.34,1,67.15,2026-03-05,SUBCON,,N,Y,Y,Y
4500000066,00010,M500196,Pallet Kit A-376,PHX1,0002,1000,EA,9.82,1,9815.61,2026-04-11,STANDARD,F,N,N,Y,Y
4500000066,00020,M500002,Switch B-493,KCH1,REC1,1000,EA,13.93,1,13933.10,2026-05-25,CONSIGNMENT,F,N,N,Y,Y
4500000066,00030,M500158,Label Set B-375,AUS1,0002,20,EA,8.45,1,169.05,2026-04-20,CONSIGNMENT,,N,N,Y,Y
4500000066,00040,M500244,Ribbon Cable B-554,PHX1,BLK1,750,M,1.35,1,1013.21,2026-03-22,CONSIGNMENT,,N,N,Y,Y
4500000066,00050,M500207,Tool Bit B-364,DAL1,0001,40,EA,9.66,1,386.50,2026-02-27,SUBCON,F,N,Y,Y,Y
4500000066,00060,M500241,Heat Sink Pro-207,KCH1,0002,400,EA,5.85,1,2340.01,2026-04-19,SUBCON,,N,Y,Y,Y
4500000067,00010,M500110,Power IC B-652,PHX1,0001,200,EA,48.48,1,9695.49,2026-06-05,STANDARD,K,N,N,Y,Y
4500000067,00020,M500292,Power Board Pro-923,DAL1,0002,200,EA,8.74,1,1748.87,2026-05-02,STANDARD,,N,N,Y,Y
4500000067,00030,M500008,Motor Assembly X-524,AUS1,0001,2000,EA,17.74,1,35472.73,2026-06-22,STANDARD,K,N,Y,Y,Y
4500000068,00010,M500216,Signal Cable A-403,PHX1,0001,30,M,56.30,1,1689.03,2026-03-14,CONSIGNMENT,,N,N,Y,Y
4500000068,00020,M500032,Driver IC C-116,DAL1,0001,500,EA,4.85,1,2425.79,2026-05-28,CONSIGNMENT,K,N,N,Y,Y
4500000068,00030,M500144,Signal Cable B-985,PHX1,0001,3000,M,22.47,1,67406.81,2026-04-21,STANDARD,K,N,N,Y,Y
4500000068,00040,M500001,Driver IC C-446,AUS1,0001,1500,EA,6.39,1,9578.17,2026-06-02,STANDARD,,N,N,Y,Y
4500000068,00050,M500223,Pallet Kit A-841,PHX1,0001,4000,EA,5.19,1,20741.49,2026-05-13,STANDARD,F,N,N,Y,Y
4500000069,00010,M500222,RF Board Pro-290,PHX1,0002,20,EA,3.64,1,72.73,2026-03-31,CONSIGNMENT,K,N,N,Y,Y
4500000069,00020,M500231,Label Set Lite-133,KCH1,0001,40,EA,42.63,1,1705.30,2026-04-11,STANDARD,K,N,N,Y,Y
4500000069,00030,M500244,Ribbon Cable B-554,AUS1,QI01,10,M,1.15,1,11.48,2026-04-28,STANDARD,K,N,N,Y,Y
4500000069,00040,M500268,Bolt C-668,KCH1,REC1,100,EA,47.92,1,4792.22,2026-05-21,SUBCON,,N,N,Y,Y
4500000069,00050,M500288,Carton X-239,DAL1,0002,30,EA,8.59,1,257.65,2026-03-28,SUBCON,F,N,N,Y,Y
4500000069,00060,M500004,Power Cable Pro-326,DAL1,0001,500,M,31.96,1,15979.89,2026-05-27,CONSIGNMENT,F,N,N,Y,Y
4500000070,00010,M500166,Backplane A-800,DAL1,REC1,150,EA,5.21,1,781.69,2026-07-11,STANDARD,F,N,N,Y,Y
4500000070,00020,M500173,Memory Chip A-208,AUS1,0001,200,EA,3.67,1,733.14,2026-07-12,STANDARD,K,N,N,Y,Y
4500000070,00030,M500137,Backplane Lite-738,PHX1,0001,20,EA,53.13,1,1062.58,2026-08-05,SUBCON,F,N,N,N,Y
4500000070,00040,M500173,Memory Chip A-208,AUS1,0001,500,EA,3.71,1,1856.07,2026-07-27,SUBCON,,N,N,Y,Y
4500000070,00050,M500074,Switch A-667,PHX1,QI01,100,EA,1.17,1,117.26,2026-07-12,SUBCON,K,N,Y,Y,Y
4500000070,00060,M500170,Switch Lite-303,PHX1,REC1,200,EA,7.49,1,1498.62,2026-08-05,CONSIGNMENT,K,N,N,Y,Y
4500000070,00070,M500159,Nut B-469,MTY1,0002,1500,EA,2.53,1,3789.06,2026-06-08,CONSIGNMENT,K,N,N,Y,N
4500000071,00010,M500158,Label Set B-375,KCH1,0002,150,EA,8.35,1,1253.08,2026-08-13,CONSIGNMENT,K,N,N,N,N
4500000071,00020,M500033,Motor Assembly Pro-624,MTY1,0002,20,EA,5.94,1,118.81,2026-08-05,CONSIGNMENT,K,N,N,Y,Y
4500000071,00030,M500052,Carton B-297,MTY1,0001,1000,EA,0.79,1,788.21,2026-08-09,CONSIGNMENT,F,N,Y,Y,Y
4500000072,00010,M500023,Foam Insert B-151,DAL1,0001,150,EA,9.05,1,1357.60,2026-04-17,STANDARD,,N,N,Y,Y
4500000072,00020,M500204,Driver IC X-812,PHX1,0001,3000,EA,74.21,1,222637.64,2026-04-23,SUBCON,F,N,N,Y,Y
4500000072,00030,M500260,Backplane X-152,KCH1,0001,4000,EA,0.79,1,3150.22,2026-05-24,SUBCON,K,N,N,Y,Y
4500000073,00010,M500037,Fan Module X-271,DAL1,0001,300,EA,1.20,1,360.58,2026-05-10,STANDARD,F,N,N,N,Y
4500000073,00020,M500152,Signal Cable X-451,PHX1,0001,100,EA,18.03,1,1803.28,2026-05-10,STANDARD,K,N,Y,Y,Y
4500000073,00030,M500126,Bolt Lite-317,MTY1,0001,2000,EA,2.97,1,5930.99,2026-06-02,STANDARD,,N,Y,Y,Y
4500000073,00040,M500119,Tool Bit Pro-795,DAL1,QI01,200,EA,9.86,1,1972.68,2026-06-27,CONSIGNMENT,F,N,N,Y,Y
4500000073,00050,M500199,Sensor IC Lite-623,AUS1,0001,200,EA,12.32,1,2463.22,2026-06-01,CONSIGNMENT,F,N,N,Y,Y
4500000074,00010,M500055,Lubricant Lite-159,KCH1,0002,1000,EA,6.74,1,6741.03,2026-05-15,CONSIGNMENT,,N,N,N,Y
4500000075,00010,M500017,Signal Cable C-765,DAL1,REC1,10,EA,14.04,1,140.41,2026-05-17,CONSIGNMENT,K,N,N,Y,Y
4500000075,00020,M500053,Switch Pro-762,MTY1,0001,500,EA,73.09,1,36545.03,2026-04-25,STANDARD,K,Y,N,Y,Y
4500000075,00030,M500171,Power IC Lite-353,AUS1,0001,500,EA,11.11,1,5553.17,2026-07-09,STANDARD,K,N,Y,Y,Y
4500000075,00040,M500274,Nut Lite-590,PHX1,0001,1000,EA,71.89,1,71893.17,2026-04-30,STANDARD,K,N,N,Y,Y
4500000075,00050,M500057,Sensor IC C-737,AUS1,QI01,300,EA,1.43,1,429.18,2026-06-18,CONSIGNMENT,F,N,Y,Y,Y
4500000075,00060,M500134,Power Cable X-511,KCH1,0001,3000,EA,9.75,1,29244.47,2026-06-16,SUBCON,F,N,N,Y,Y
4500000076,00010,M500164,Harness B-774,MTY1,0001,30,M,10.97,1,329.07,2026-05-28,STANDARD,,Y,Y,Y,Y
4500000076,00020,M500133,Carton Pro-142,KCH1,0001,250,EA,40.68,1,10168.88,2026-06-01,CONSIGNMENT,K,N,Y,Y,Y
4500000076,00030,M500039,Backplane Pro-233,DAL1,0001,1000,EA,31.08,1,31084.78,2026-04-12,STANDARD,,N,Y,Y,Y
4500000077,00010,M500140,Harness C-191,PHX1,REC1,40,EA,3.23,1,129.08,2026-04-27,SUBCON,K,N,N,Y,Y
4500000077,00020,M500187,Label Set X-316,AUS1,QI01,100,EA,2.87,1,286.64,2026-02-17,SUBCON,,N,N,Y,Y
4500000077,00030,M500265,Voltage Regulator C-874,PHX1,QI01,1000,EA,11.66,1,11662.51,2026-02-23,STANDARD,F,N,N,Y,Y
4500000078,00010,M500058,Control Board C-934,KCH1,0001,40,EA,16.50,1,660.12,2026-03-26,CONSIGNMENT,F,N,N,Y,Y
4500000078,00020,M500095,Sensor IC Lite-863,KCH1,0001,100,EA,4.98,1,497.88,2026-05-17,CONSIGNMENT,,N,N,Y,Y
4500000078,00030,M500039,Backplane Pro-233,DAL1,0002,100,EA,41.97,1,4196.65,2026-05-12,SUBCON,F,N,N,N,Y
4500000078,00040,M500202,Motor Assembly B-188,KCH1,0001,2000,EA,26.01,1,52028.29,2026-06-02,STANDARD,,N,N,Y,Y
4500000078,00050,M500143,Switch A-941,AUS1,0001,30,EA,39.93,1,1197.93,2026-04-05,SUBCON,,N,N,Y,Y
4500000079,00010,M500023,Foam Insert B-151,KCH1,0002,40,EA,9.65,1,386.12,2026-04-22,STANDARD,,N,N,Y,Y
4500000079,00020,M500034,Cleaning Kit X-421,KCH1,0001,150,EA,8.76,1,1313.89,2026-02-19,CONSIGNMENT,F,N,Y,Y,Y
4500000079,00030,M500023,Foam Insert B-151,KCH1,0002,250,EA,8.08,1,2021.23,2026-02-13,SUBCON,F,N,N,Y,Y
4500000079,00040,M500131,Memory Chip A-219,KCH1,0001,200,EA,9.89,1,1977.52,2026-02-18,CONSIGNMENT,F,N,N,Y,Y
4500000080,00010,M500120,Carton Lite-449,MTY1,QI01,150,EA,4.29,1,643.86,2026-06-03,STANDARD,,N,N,Y,Y
4500000081,00010,M500043,Switch C-945,MTY1,0002,40,EA,8.55,1,341.81,2026-05-01,SUBCON,,N,N,Y,Y
4500000081,00020,M500079,Memory Chip X-406,MTY1,0001,80,EA,6.64,1,530.86,2026-05-14,CONSIGNMENT,F,N,N,Y,Y
4500000081,00030,M500003,RF Board B-305,KCH1,BLK1,1000,EA,0.44,1,443.41,2026-03-18,CONSIGNMENT,K,N,N,Y,Y
4500000081,00040,M500294,Heat Sink B-500,AUS1,0002,1500,EA,3.40,1,5101.74,2026-05-24,STANDARD,,N,N,Y,Y
4500000082,00010,M500299,Standoff C-665,PHX1,0001,2000,EA,2.45,1,4908.43,2026-06-20,SUBCON,F,N,N,N,Y
4500000082,00020,M500087,Gloves X-776,PHX1,0001,2000,EA,4.06,1,8110.65,2026-05-06,CONSIGNMENT,K,N,N,Y,Y
4500000082,00030,M500058,Control Board C-934,KCH1,0002,2000,EA,15.04,1,30088.38,2026-07-06,CONSIGNMENT,,N,N,Y,Y
4500000082,00040,M500213,Interface PCB X-500,KCH1,0001,2000,EA,1.29,1,2575.39,2026-07-09,CONSIGNMENT,F,Y,N,Y,Y
4500000082,00050,M500269,Power IC Pro-594,AUS1,0001,60,EA,18.92,1,1135.20,2026-06-24,SUBCON,K,N,Y,Y,N
4500000083,00010,M500059,Memory Chip C-346,PHX1,0002,20,EA,3.86,1,77.26,2026-06-10,SUBCON,,N,N,Y,Y
4500000083,00020,M500089,Power Board B-803,DAL1,0001,50,EA,6.39,1,319.58,2026-05-29,CONSIGNMENT,F,N,N,Y,Y
4500000083,00030,M500276,Harness B-124,MTY1,0001,2000,M,8.61,1,17210.09,2026-07-21,CONSIGNMENT,F,N,N,Y,Y
4500000083,00040,M500211,Label Set B-388,PHX1,0001,30,EA,33.28,1,998.32,2026-05-21,SUBCON,F,N,Y,Y,Y
4500000083,00050,M500089,Power Board B-803,DAL1,0002,2000,EA,9.03,1,18051.38,2026-08-14,CONSIGNMENT,K,N,N,Y,Y
4500000083,00060,M500077,Label Set A-521,MTY1,0001,4000,EA,11.11,1,44448.48,2026-07-09,SUBCON,K,N,N,Y,Y
4500000084,00010,M500038,Power Board Lite-502,PHX1,BLK1,2000,EA,86.16,1,172324.36,2026-05-20,CONSIGNMENT,K,N,N,Y,Y
4500000084,00020,M500218,Backplane A-346,KCH1,REC1,100,EA,9.86,1,985.90,2026-05-13,SUBCON,F,N,N,Y,Y
4500000084,00030,M500063,Foam Insert X-656,DAL1,REC1,100,EA,7.60,1,760.31,2026-05-16,STANDARD,,N,N,Y,Y
4500000084,00040,M500038,Power Board Lite-502,PHX1,REC1,10,EA,84.31,1,843.08,2026-05-12,STANDARD,F,N,Y,Y,Y
4500000084,00050,M500135,Interface PCB Pro-696,DAL1,0001,300,EA,2.94,1,881.20,2026-05-06,STANDARD,F,N,N,Y,Y
4500000084,00060,M500249,Power Cable Lite-818,PHX1,0002,250,M,0.55,1,138.27,2026-06-16,STANDARD,K,N,N,Y,Y
4500000084,00070,M500244,Ribbon Cable B-554,MTY1,REC1,50,M,1.51,1,75.36,2026-04-16,STANDARD,F,N,N,N,Y
4500000085,00010,M500016,MOSFET C-379,MTY1,QI01,200,EA,4.60,1,920.26,2026-07-09,STANDARD,,N,N,Y,Y
4500000085,00020,M500140,Harness C-191,MTY1,0001,100,EA,3.56,1,355.71,2026-05-18,STANDARD,K,N,N,Y,Y
4500000085,00030,M500142,Control Board Lite-794,AUS1,0001,80,EA,22.37,1,1789.89,2026-07-01,SUBCON,,N,N,Y,Y
4500000085,00040,M500169,Label Set A-532,PHX1,0001,20,EA,26.59,1,531.87,2026-07-16,STANDARD,F,N,N,Y,Y
